title,author,condition,price
Woodland Trees and How to Identify Them,by J.H. Crabtree,Rare Books,£7.39
One Hundred Hours to Suez: An Account of Israel's Campaign in the Sinai Peninsula,by Robert Henriques,Rare Books,£7.59
The Twins at Home,by Margaret Kent,Rare Books,£6.99
Midwinter: Certain Travellers In Old England,by John Buchan,Rare Books,£7.59
Pather Panchali: Song of the Road,by Bibhutibhushan Banerji,Rare Books,£8.59
"Levers, Pulleys and Engines",by F.E. Newing Richard Bowood,Rare Books,£7.09
London's Underworld,by Peter Quennell,Rare Books,£7.89
English Furniture at A Glance,by Charles H. Hayward,Rare Books,£6.39
Bob The Binder's Progress,by Unstated,Rare Books,£7.39
The Price of Revival,by John D. Drysdale,Rare Books,£8.89
"A Guide To Preaching, A Practical Primer Of Homiletics",by R E O White,Rare Books,£7.59
Walkabout's Australia,by A.T. Bolton,Rare Books,£9.99
Just A Thought,by Nancy Van Breda,Rare Books,£6.99
Christmas Tales To Tell,by Kathleen M. Clark,Rare Books,£7.49
Rustle of Spring,by Victoria Leigh,Rare Books,£6.39
The Novels And Plays,by Saki,Rare Books,£8.59
Early Stages,by John Gielgud,Rare Books,£7.69
"I, Anastasia",by Roland Krug,Rare Books,£7.89
"The Observer""s Book of Old English Churches",by Lawrence E. Jones,Rare Books,£7.59
Poems of the Past and Present,by Charles Stratford Catty,Rare Books,£8.59
All in the Month of May,by Linda Martin,Rare Books,£5.59
Riding For All,by R. S. Summerhays,Rare Books,£6.99
Post-Truth,by Evan Davis,Rare Books,£8.79
Roy Elwood Retrospective - Sixty Years Of Photography,by Roy Elwood,Rare Books,£9.29
The Works Of Robert Burns Volume Fourth Prose,by Robert Burns,Rare Books,£6.99
North Cape,by F.D.Ommanney,Rare Books,£4.99
Making Religion Real,by Mrs Horace Porter,Rare Books,£11.39
The Life-Work Of Lord Avebury 1834-1913,by Various,Rare Books,£9.99
Mary Queen of Scots: Her Life Story,by A.H.Millar,Rare Books,£7.99
"American Prisoners of War in Southeast Asia, 1973: Hearings before the Subcommittee on National Security Policy and Scientific Developments, of the Committee on Foreign Affairs, House of Representativ",,Rare Books,£9.69
Quest for Nuggets,by Robert Bateman,Rare Books,£12.39
Church Principles,by P. Carnegie Simpson,Rare Books,£15.59
The Rescue: A Romance of the Shallows,by Joseph Conrad,Rare Books,£14.59
The Society of Friends: Its Faith and Practice,by John S. Rowntree,Rare Books,£6.39
Come Fish With Me,by J. Gettings Johnston,Rare Books,£5.99
Rund Kap Hoorn,by Alan Villiers,Rare Books,£10.89
The Conscience of Love,by Marcel Ayme,Rare Books,£7.99
Teaching the Child to Read,by Guy Loraine Bond,Rare Books,£9.99
"Three Plays: The First Raisers, Count Oederland, Andorra",by M. Frisch,Rare Books,£6.99
Stormy Paradise,by Kathleen Lindsay,Rare Books,£11.99
Lawrence of Arabia; the Man and the Motive,by Anthony Nutting,Rare Books,£8.59
A Portion For Foxes,by Robert Cross,Rare Books,£4.99
"Singing As I Go: Poems, Lyrics & Romany Songs",by Charles Dalmon,Rare Books,£11.39
The Place Names of Lancashire Their Origin and History,by Henry Cecil Wyld and T. Oakes Hirst,Rare Books,£8.69
The Elusive Lady,by Michael Cronin,Rare Books,£17.39
Law in Chinese Foreign Policy: Communist China and Selected Problems of International Law,by Shao-Chuan Leng & Hungdah Chiu,Rare Books,£28.29
The Shouting Dies Away,by Jean Denys Edward Hyams (Trans.),Rare Books,£9.99
A Book of Ireland,by Frank O'Connor (ed.),Rare Books,£6.99
Maggie Mackenzie,by R.H. Mottram,Rare Books,£6.99
"Economic and Social Investigations in Manchester, 1833-1933",by T. S. Ashton,Rare Books,£5.99
Continental Porcelain of the Eighteenth Century,by Rollo Charles,Rare Books,£7.79
The Poems of a Countryman,by Sir William Beach Thomas,Rare Books,£7.19
Tales of Many Mountains,by Norman Croucher,Rare Books,£5.19
Their Serene Majesties,by Ange Vlachos,Rare Books,£7.99
Companion to Opera,by D Brook,Rare Books,£6.79
The Bride's Book,by Dorothy Stote,Rare Books,£6.99
Bird Lover's Week-end Book,by Eric Hardy,Rare Books,£5.99
The Settlers of Canada,by Captain Marryat,Rare Books,£6.99
Menagerie Manor,by Gerald Durrell,Rare Books,£5.99
Merry Men - Strange Case of Dr.Jekyll & Mr.Hyde - Prince Otto,by R.L.Stevenson,Rare Books,£13.29
Smith A Novel,by Kate Christie,Rare Books,£27.29
"Tell The Bees, A Warwickshire Romance",by Matilda Brinkley,Rare Books,£24.99
The Popcorn Party Book,by The Popcorn Institute,Rare Books,£24.69
Story Of Buffalo Bill,by Edmund Collier,Rare Books,£8.09
The Defeat Of The Spanish Armada,by Garrett Mattingly,Rare Books,£7.99
"The Importance of Being A Wit, The Insults of Oscar Wilde",by Maria Leach,Rare Books,£7.79
Afghanistan: Land Of The High Flags,by Rosanne Klass,Rare Books,£8.69
The Life of An Empress: Eugenie De Montijo,by Frederic Loliee,Rare Books,£15.29
Studies In The Middle Way,by Christmas Humphreys,Rare Books,£11.39
The Black Taj,by Mohini Kent,Rare Books,£8.69
"Naked Being: Undressing Your Mind, Transforming Your Life",by J. M. Harrison,Rare Books,£5.89
Selling Sparrows,by Judy Wright,Rare Books,£8.59
Jamestown,by Charles Barren,Rare Books,£11.99
Pip And Pipita's New Home,by P. Maltby,Rare Books,£12.49
Hans Andersen's Fairy Tales,by Anon,Rare Books,£7.99
Rhinoceros Success,by Scott Alexander,Rare Books,£7.29
Gather No Moss,"by William Linklater, Lynda Tapp",Rare Books,£15.49
To the Victors the Spoils,by Colin MacInnes,Rare Books,£6.19
Paris Triumphant,by Barbara Whelpton,Rare Books,£19.79
The Third Book of Horace's Odes,by Horace,Rare Books,£9.29
Young Ann,by Elizabeth Ford,Rare Books,£15.39
Journey to the Source of the Nile,by Nick Sanders,Rare Books,£7.29
Climats,by Andre Maurois,Rare Books,£6.99
Alphabets an Introduction,by Laurence Scarfe,Rare Books,£15.19
Conquerors of the Air: The Evolution of Aircraft 1903-1945,by Heiner Emde,Rare Books,£14.69
Death in Delhi: Modern Hindi Short Stories,by Various,Rare Books,£10.49
"Chin Up, Head Down; A Mother's Journey of Madness and Grief",by Helena Tym,Rare Books,£4.19
Caste and Kinship in Central India: a Village and Its Region,by Adrian C. Mayer,Rare Books,£12.29
Thinking on My Feet; the Small Joy of Putting One Foot in Front of Another,by Kate Humble,Rare Books,£5.59
Colour Souvenir of Glorious Devon,by W. R. Bawden,Rare Books,£4.49
Nineteenth Century Essays,by George Sampson (ed.),Rare Books,£15.39
A Hand in Diamonds,by Rex Harris,Rare Books,£9.79
Love Unfolding,by D. Y. Cameron,Rare Books,£7.59
Iceblink,by Rutherford Montgomery,Rare Books,£15.19
Die Pompadour,by Stephan Karolyi,Rare Books,£6.99
The Green Slippers,by Saint-Marcoux,Rare Books,£5.99
More Stories For Telling,by William H. Wood,Rare Books,£8.09
Security: Can We Retrieve It?,by Sir Arthur Salter,Rare Books,£7.59
Tom Tucker And Dickie-Bird,by Jo Mendel,Rare Books,£5.39
Manhattan Pastures,by Sandra Hochman,Rare Books,£7.19
A Priest And His Dog.,by Jean Gautier,Rare Books,£6.39
"John Keats To Edward, Lord Lytton",by Alfred H Miles,Rare Books,£6.99
"Transactions of the Ancient Monuments Society: New Series, Vol. Four.",,Rare Books,£7.59
John Christie of Glyndebourne,by Wilfrid Blunt,Rare Books,£6.79
The Hunchback of Notre-Dame,by Victor Hugo,Rare Books,£6.99
Stories for Children,by D. Dunn Wilson,Rare Books,£4.19
The Beauty Of English Churches,by Lawrence E. Jones,Rare Books,£7.19
The Microphysical World,by William Wilson,Rare Books,£7.79
Dresden China. An Introduction to the Study of Meissen Porcelain,by W.B.Honey,Rare Books,£16.49
Jonson And The Cavaliers,by Various s,Rare Books,£3.89
Le Medecin de Campagne - French,by H. de Balzac,Rare Books,£8.79
Jim Clark Portrait of a Great Driver,by Graham Gauld,Rare Books,£11.59
Without Mercy,by John Goodwin,Rare Books,£9.99
Three Weddings,by Unstated,Rare Books,£9.39
Index Of Archaeological Papers 1665-1890,by George Laurence Gomme,Rare Books,£8.19
The Canals of Eastern England (Russell's Canal's Series),by John Boyes,Rare Books,£10.89
The Mysterious North,by Pierre Berton,Rare Books,£7.49
Awn I Hela,by Marian Roberts,Rare Books,£6.89
Bhowani Junction,by John Masters,Rare Books,£4.69
The Jolly Toper,by Michael Hardwick & Molie Greenhalgh,Rare Books,£6.39
A Word in Your Ear,by Ivor Brown,Rare Books,£6.29
Harlem Globetrotters,by George Vecsey,Rare Books,£5.09
The Real Stars,by Various s,Rare Books,£6.29
The Runaway Caravan,by Nancy M. Hayes,Rare Books,£16.79
Sociometry and Education,by K.M.Evans,Rare Books,£5.79
Birds,by Christopher Perrins,Rare Books,£6.19
76 Short Stories,by Saki,Rare Books,£7.49
The Mysterious Term at Merlands,by J. Paterson Milne,Rare Books,£5.99
By Deeds of Truth: The Life of Leo Tolstoy,"by Modest Hofmann, Andre Pierre",Rare Books,£6.89
John The Twenty Third,by Leone Algisi,Rare Books,£5.99
Wide Wings,by Arthur Irving Gates,Rare Books,£5.99
The Rivals,by Richard Brinsley Sheridan,Rare Books,£6.19
Nesting Birds Eggs And Fledglings In Colour,by Winwood Reade & Eric Hosking,Rare Books,£6.89
Love and Mr.Lewisham,by H.G.Wells,Rare Books,£6.89
British Wild Flowers,by Brian Vesey-Fitzgerald,Rare Books,£5.59
Life At The Zoo Notes And Traditions Of The Regent'S Park Gardens,by C. J. Cornish,Rare Books,£9.99
Black Jack,by Leon Garfield,Rare Books,£5.99
A Long Day In Short Life,by Albert Maltz,Rare Books,£9.99
Modern Pigeon Shooting,by John Humphreys,Rare Books,£8.49
The Young Shot,by N M Sedgwick,Rare Books,£6.79
The Celtic Borderland,by F. J. Snell,Rare Books,£6.99
The Family at Kilmory,by Elizabeth Leitch,Rare Books,£6.79
Guy Mervyn,by Florence Louisa Barclay,Rare Books,£7.29
The World of Ancient China,by J. B. Grosier,Rare Books,£15.39
The Contax Way: The Contax Photographer's Companion,by H. Freytag,Rare Books,£18.99
The How and Why Wonder Book of Wild Flowers,by J Barbara Midgley,Rare Books,£7.09
King Solomon's Ring,by Konrad Lorenz,Rare Books,£9.99
Introduction to Cell Differentiation,by Nelson T. Spratt,Rare Books,£18.39
Sweet's Anglo Saxon Reader in Prose and Verse Revised By Onions,by Sweet,Rare Books,£14.99
The Message Of The Birds; Temperance Rays from Aesop's Lamp,"by Mrs W G Mathews, Oliver Pacis",Rare Books,£11.39
"The History Of Hampton School From 1556 To 1700, With A Brief Account Of The Years Between 1700 And The Present Day.",by Bernard Garside,Rare Books,£9.99
Enquire Within Upon Everything,,Rare Books,£9.99
"Det Judiska Aret - Helgdagar, Seder, Matratter",by Unstated,Rare Books,£11.39
John Tunnard (1900-1971),by Unstated,Rare Books,£16.29
The Truth That Leads to Eternal Life,by Not Stated,Rare Books,£11.99
The Commander Shall,by Humfrey Jordan,Rare Books,£20.99
Children of Eden: A Novel,by Joey Graceffa,Rare Books,£9.99
Mr. Showbusiness: The Autobiography of Vic Oliver,by Vic Oliver,Rare Books,£26.69
Sky Walking: An Astronaut's Memoir,by Tom Jones,Rare Books,£30.49
The World of Endless Horizons: The Mastery of Reading,"by Matilda Bailey, U. W. Leavell",Rare Books,£33.99
The Longest Journey (World's Classics S.),by E. M.Forster,Rare Books,£11.99
Mat i Vardagslag,by Birgit Floderus Och Ingrid Ljunggren,Rare Books,£16.39
Nature in Downland,by W. H. Hudson,Rare Books,£12.39
The Story of the Boys' Brigade,by Austin E. Birch,Rare Books,£9.39
The Induction Motor: Its Application and Maintenance,by Geo.H.Brook (Ed.),Rare Books,£26.99
Rovering To Success A Book Of Life Sport For Young Men,by Lord Robert of Gilwell Baden-Powell,Rare Books,£11.99
Kidnapped,by Robert Louis Stevenson,Rare Books,£11.99
The Van Dean Manual,by Unstated,Rare Books,£45.99
Eupsychian Management,by Abraham H. Maslow,Rare Books,£22.99
Lark Rise To Candleford. Trilogy (World's Classics),by Flora Thompson H. J. Massingham (Intro.),Rare Books,£15.99
A Manual of English Church History.,by Charles Hole,Rare Books,£11.99
Top End Safari.,by Vic McCristal,Rare Books,£28.49
The Oxford Book of Short Stories,by V. S. Pritchett,Rare Books,£15.79
A First Ladybird Key Words Picture Dictionary,by Joe McNally,Rare Books,£9.39
Inland Waterways of Belgium,by E. E. Benest,Rare Books,£9.99
The Ladybird A B C,by G W Robinson (illus.),Rare Books,£11.39
The Memoirs Of Field-marshal The Viscount Montgomery Of Alamein,by Field Marshal Montgomery,Rare Books,£9.99
Thornton's Temple Of Flora With Plates Faithfully Reproduced From The Original Engravings And The Work Described By Geoffrey Grigson With Bibliographical Notes By Handasyde Buchanan.,by Geoffrey Grigson,Rare Books,£41.49
No Cloak No Dagger Allied Spycraft In Occupied France,by Benjamin Cowburn Giles Foden (Intro.),Rare Books,£17.99
Studies In Theology,by Loraine Boettner,Rare Books,£13.99
Left Hand Right Hand! Vol. 1 the Cruel Month,by Osbert Sitwell,Rare Books,£9.99
Esoteric Healing: Volume IV,by Alice A. Bailey,Rare Books,£17.79
How to Lie with Statistics,by Darrell Huff,Rare Books,£16.39
The Autobiography of Bertrand Russell 1872-1914,by Bertrand Russell,Rare Books,£9.99
The Tangerine House,by Rupert Croft-Cooke,Rare Books,£57.99
The Horrible Dummy and Other Stories,by Gerald Kersh,Rare Books,£17.99
Amsterdam: Rijksmuseum,by Unstated,Rare Books,£27.79
Spam Tomorrow,by Verily Anderson,Rare Books,£27.79
The Poems of John Donne,by John Donne,Rare Books,£9.99
Drawings of L.S. Lowry,by Mervyn Levy,Rare Books,£30.99
Studies of Birds and Mammals of South America,by Axel Amuchastegui,Rare Books,£17.39
Marguerite de Valois,by Alexandre Dumas,Rare Books,£15.49
General Subject-Indexes Since 1548,by Archer Taylor,Rare Books,£8.09
The Wisdom of Dr. Johnson,by Constantia Maxwell (Compiler),Rare Books,£7.49
Paid With Thanks,by Ian Hay,Rare Books,£5.99
Serial Bibliographies for Medieval Studies,by Richard H. Rouse,Rare Books,£10.59
Literature and Language Bibliographies from the American Year Book 1910-1919,by Arnold M. Rzepecki,Rare Books,£7.99
Proverb Literature; a Bibliography of Works Relating to Proverbs,"by Wilfrid Bonser, T.A. Stephens",Rare Books,£17.09
Auld Licht Idylls + Better Dead. The Novels Tales And Sketches Of J.M. Barrie,by J.M.Barrie,Rare Books,£10.19
The Papacy: A New Appraisal,by John P. McKnight,Rare Books,£11.79
Aerial Navigation,by H.E. Benham,Rare Books,£21.89
The Intellectual Life,by Philip Gilbert Hamerton,Rare Books,£6.99
The Story of Perugia,by Margaret Symonds & Lina Duff Gordon,Rare Books,£6.99
Forty-Two Poems And The Grecians.,by James Elroy Flecker,Rare Books,£7.19
Beeton's Date-Book: A British Chronology. From The Earliest Records To The Present Period.,by None stated,Rare Books,£11.99
The Bookman's Concise Dictionary,by F. C. Avis,Rare Books,£10.49
The Cavalier Poets,by Robin Skelton,Rare Books,£8.29
Travels In Sunny Lands,by Rev Donald MacLean,Rare Books,£11.99
Portrait of a Scholar,by R. W. Chapman,Rare Books,£6.99
Swann's Way. Part Two.,by Marcel Proust,Rare Books,£6.89
Lowells And Their Seven Worlds Occasionem Cognosce,by Ferris Greenslet,Rare Books,£8.69
How To Make An Index,by H. B. Wheatley,Rare Books,£11.99
Euclid : Books I-IV,by Rupert Deakin,Rare Books,£11.99
A History of Geographical Discovery and Exploration,by J.N.L.Baker,Rare Books,£8.69
The Prelude,by William Wordsworth,Rare Books,£7.89
New and Old Letters to Dead Authors,by Andrew Lang,Rare Books,£7.79
Rhymes a La Mode,by Andrew Lang,Rare Books,£6.99
"The University of Birmingham, Calendar for the Session 1955-1956",,Rare Books,£10.99
"Journal of the Society for Army Historical Research. General Index, Volume I-XL, 1921-1962",,Rare Books,£11.59
The History of English Rationalism in the Nineteenth Century Volume II,by Alfred William Benn,Rare Books,£7.99
"A Manual of Copyright Practice For Writers, Publishers, and Agents",by Margaret Nicholson,Rare Books,£7.79
Open The Westport,by Crighton Sellars,Rare Books,£6.99
The Betrayal: A Novel,by L. P. Hartley,Rare Books,£12.39
"The Prologues and Epilogues of William Caxton,",by William Caxton,Rare Books,£9.89
"Francis Jenkinson, Fellow of Trinity College Cambridge and University Librarian: A Memoir",by H.F. Stewart,Rare Books,£6.99
A New Book of Epitaphs,by Raymond Lamont-Brown,Rare Books,£7.29
Clare College Letters & Documents,by J.R. Wardale,Rare Books,£9.99
The Story Of The Iliad,by Rev. Alfred J. Church,Rare Books,£5.99
The Green Slippers,by Saint-Marcoux,Rare Books,£5.99
More Stories For Telling,by William H. Wood,Rare Books,£8.09
Security: Can We Retrieve It?,by Sir Arthur Salter,Rare Books,£7.59
Tom Tucker And Dickie-Bird,by Jo Mendel,Rare Books,£5.39
Manhattan Pastures,by Sandra Hochman,Rare Books,£7.19
A Priest And His Dog.,by Jean Gautier,Rare Books,£6.39
"John Keats To Edward, Lord Lytton",by Alfred H Miles,Rare Books,£6.99
"Transactions of the Ancient Monuments Society: New Series, Vol. Four.",,Rare Books,£7.59
John Christie of Glyndebourne,by Wilfrid Blunt,Rare Books,£6.79
The Hunchback of Notre-Dame,by Victor Hugo,Rare Books,£6.99
Stories for Children,by D. Dunn Wilson,Rare Books,£4.19
Stories From the Front,by United Methodist Chaplains,Rare Books,£75.99
By Order of the King,by Victor Hugo,Rare Books,£20.99
Tortilla Flat,by John Steinbeck,Rare Books,£6.39
Biggles and the Dark Intruder,by Capt. W. E. Johns,Rare Books,£6.39
Die Weisse Rose,by Inge Scholl,Rare Books,£7.79
Zelfportret Als Legkaart,by Hella S. Haasse,Rare Books,£16.29
The Portrait of A Lady,by Henry James,Rare Books,£7.49
The Letters of D.H.Lawrence,by Aldous Huxley (EDt.),Rare Books,£11.99
The Monkey And The Tiger: Two Chinese Detective Stories,by Robert Hans Van Gulik,Rare Books,£28.99
Cider with Rosie,by Laurie Lee,Rare Books,£6.39
The Adventures of Chitty Chitty Bang Bang: A Special Motion-Picture Edition,by Albert G. Miller,Rare Books,£16.29
Letters to Reggie Turner,by Max Beerbohm,Rare Books,£15.19
His Excellency,by Emile Zola,Rare Books,£11.99
A Practical English-French Dictionary,by G.W.F.R. Goodridge,Rare Books,£11.99
Western Liturgies,by R C West,Rare Books,£9.39
"Knots, Splices & Fancy Work",by Chas. L. Spencer,Rare Books,£16.39
A Song of a Shirt,by Christopher Sykes,Rare Books,£12.39
Biggles Flies West,by Captain W. E.Johns,Rare Books,£6.39
Angus Fluid Sealing Units,by Unstated,Rare Books,£12.69
Church and Eucharist,by Michael Hurley,Rare Books,£8.49
The Dam Busters,by Paul Brickhill Lord Tedder (Foreword),Rare Books,£9.99
A Long Drink of Cold Water,by Patrick Campbell,Rare Books,£11.99
The Captain General: A Life of H.R.H. Prince Philip,by Leslie Hollis,Rare Books,£11.99
The Brazen Bull,by Gerald Kersh,Rare Books,£15.69
Winds of Morning,by H. L. Davis,Rare Books,£9.99
The Herodian Stones,by Gaynor Lynn Taylor,Rare Books,£14.59
World Geography,by John Hodgdon Bradley,Rare Books,£15.19
"A History of the English Speaking World, Volume IV: The Great Democracies",by Winston S. Churchill,Rare Books,£9.99
The Assistant,by Bernard Malamud,Rare Books,£6.39
The Observer's Book of Old English Churches,by Lawrence E. Jones,Rare Books,£9.99
Two Glastonbury Legends: King Arthur and St Joseph Of Arimathea,by J. Armitage Robinson,Rare Books,£34.99
Games People Play - The Psychology Of Human Relationships,by Eric Berne,Rare Books,£16.49
Vermeer,by Marcel Brion,Rare Books,£9.39
Famous Voyages of the Great Discoverers,by Eric Wood,Rare Books,£15.99
Jonathan Edwards: Basic Writings,by Ola Elizabeth Winslow (Ed.),Rare Books,£13.59
Brought Up in England,by H.R.H. Prince Chula Chakrabongse of Thailand,Rare Books,£81.99
My Four Feet on the Ground - Memories of Exmoor and Ballifants,by Nora Clarke,Rare Books,£11.89
Burke Reflection on the Revolution in France,by H. P. Adams,Rare Books,£9.99
The Search for Bridey Murphy,by Morey Bernstein,Rare Books,£24.79
This Game of Golf,by Henry Cotton,Rare Books,£13.99
Little Orphan Annie,by Harold Gray,Rare Books,£28.39
Duchess of Jermyn Street: The Life and Good Times of Rosa Lewis of the Cavendish Hotel,by Daphne Fielding,Rare Books,£11.99
North Wales,by Alfred T.Story,Rare Books,£9.99
The Pilgrim's Progress: From This World To That Which Is To Come Delivered Under The Similitude Of A Dream,by John Bunyan,Rare Books,£32.59
Basic Design. Principles and Practice,by Kenneth F. Bates,Rare Books,£15.49
Montezuma's Daughter,by H. Rider Haggard,Rare Books,£13.99
The Royal Family: The Illustrated Story Of The Royal Family's Service To Britain And The Commonwealth,by Dermot Morrah,Rare Books,£9.39
The Wonder Book of Pets and How to Keep Them,by Harry Golding (Ed.),Rare Books,£12.69
That Lady,by Kate O'Brien,Rare Books,£7.69
British Hills and Mountains,by Peter Bicknell,Rare Books,£7.39
The British Journal Photographic Almanac 1950,by Arthur J. Dalladay,Rare Books,£9.99
The Story of Beethoven,by Helen L. Kaufmann,Rare Books,£7.69
The Sociology of Education,by P.W.Musgrave,Rare Books,£7.99
Famous Sculpture,by Charles L. Barstow,Rare Books,£7.99
The Way of a Plant; in Field and Garden,by Gareth H. Browning,Rare Books,£7.39
Surgeon Of Fortune,by Welbourn Kelley,Rare Books,£7.99
In The Desert,by D. Alcock,Rare Books,£7.99
Sir Percy Hits Back,by Baroness Orczy,Rare Books,£7.99
Freaks And Marvels Of Insect Life,by Harold Bastin,Rare Books,£6.99
The Invertebrata: A Manual for the Use of Students,by L A Borradaile,Rare Books,£7.99
Discoveries For Hazel,by L.V. Davidson,Rare Books,£7.29
Chaco Chapters,by Winifred Revill,Rare Books,£7.99
Whiteoak Heritage,by Mazo De La Roche,Rare Books,£7.99
England Under The Yorkists And Tudors 1471-1603,by P.J.Helm,Rare Books,£7.99
Everyland: IV,by W. E. Cule (Ed.),Rare Books,£6.99
The Christian Religion in Its Doctrinal Expression,by Edgar Young Mullins,Rare Books,£11.99
Lone Stands the Glen,by Joseph Eugene Chipperfield,Rare Books,£7.89
Six Roads to Bethlehem,by W. E Cule,Rare Books,£7.59
The Historical Growth Of The English Parish Church.,by A H Thompso,Rare Books,£7.39
Tennis Today,by Christine Truman,Rare Books,£7.39
An Endless Episode,by Robert van Eyck,Rare Books,£7.99
The Swimming Pool,by Alan Jenkins,Rare Books,£9.39
Peter Paul Rubens (no.26),by Achilles Stubbe,Rare Books,£4.99
Peckham Cry,by Janice Cooke,Rare Books,£9.89
Understanding English; Book Three,by W.T. Cunningham,Rare Books,£8.59
"Sybil or, The Two Nations",by Earl of Beaconsfield,Rare Books,£9.99
The Lake-Villages of Somerset,by Arthur Bullied,Rare Books,£7.79
The Poems and Songs of Robert Burns,by Robert Burns,Rare Books,£21.59
A New Description of Sir John Soane's Museum,by John Newenham Summerson,Rare Books,£4.99
English Religious Dissent,"by Routley, Erik",Rare Books,£13.79
"Spy And The Atom-Gun - A Brian Grant, The Operation",by Ronald Seth,Rare Books,£8.39
The Case of the Foot- Loose Doll,by Erle Stanley Gardner,Rare Books,£7.99
The Medical Care of Children: an Attempt to Relate the Experience of a Group of Paediatricians to the Needs of Doctors in Family Practice (Oxford Medical Publications),by S. D. M. Court (ed.),Rare Books,£15.79
The Man in the Iron Mask,by Alexandre Dumas,Rare Books,£25.79
"Ring the Bell, Sister",by Leslie Bell,Rare Books,£9.39
The Secret of Foretelling Your Own Future,by Maurice Woodruff,Rare Books,£9.59
Scarlett's Journey: The Adventures of a Runner Duck,by Becky Dembowski,Rare Books,£12.79
E-Writing: 21st-Century Tools for Effective Communication,by Dianna Booher,Rare Books,£8.39
Gems of Sacred Poetry,by Unstated,Rare Books,£23.59
Poems of to Day: An Anthology,by Various,Rare Books,£4.79
The City of the Magyars,by F. Berkeley Smith,Rare Books,£9.09
Essays in Orthodox Dissent,by Bernard Lord Manning,Rare Books,£7.99
British Baptists; a Short History,by D.H. Himbury,Rare Books,£7.89
Love in a Cold Climate,by Nancy Mitford,Rare Books,£7.89
Ricroft of Withens,by Halliwell Sutcliffe,Rare Books,£7.99
And Then Came Man,by H.Bastian,Rare Books,£7.69
"Fitzwilliam Museum Cambridge: Catalogue of Paintings, Volume 1: Dutch and Flemish; French, German, Spanish",by Various,Rare Books,£6.29
Australia,by Rene Beckley,Rare Books,£19.39
Hand in Glove,by Ngaio Marsh,Rare Books,£9.99
The Pocket Book Of Diets,by G. Barry Carruthers,Rare Books,£6.79
Tales of High Adventure,by Lavinia Derwent,Rare Books,£6.89
Every Man In His Humour,by Ben Jonson,Rare Books,£6.99
The Essential Guide to Your Prep School Journey (Head Teacher in Your Pocket),by Merinda D'Aprano,Rare Books,£4.59
The Family And Marriage In Britain: An Analysis And Moral Assessment,by Ronald Fletcher,Rare Books,£4.49
Personal Values in the Modern World,by M.V.C. Jeffreys,Rare Books,£3.89
Politics And The Younger Generation.,by A.L. Rowse,Rare Books,£8.59
The Psychology of Childhood and Adolescence,by C.I. Sandstrom,Rare Books,£4.49
Lassie Come Home,by Eric Knight,Rare Books,£11.19
Gilbert and Sullivan,by Hesketh Pearson,Rare Books,£4.49
The Birds Oxfordshire,by O.V. Aplin,Rare Books,£20.49
La Ronde (Merry-Go-Round),by Arthur Schnitzler,Rare Books,£4.09
The Epic of Captain Scott,by Martin Lindsay,Rare Books,£5.59
Socialism,by Robert Flint,Rare Books,£20.19
Janus In The Doorway,by Douglas Guthrie,Rare Books,£6.89
The Anti-Death League,by Kingsley Amis,Rare Books,£4.49
They Came from SW19,by Nigel Williams,Rare Books,£6.89
The State and the Citizen,by The Earl of Selborne,Rare Books,£7.29
"Marriage, Sex And Society",by Martin Arnold,Rare Books,£4.09
Assassins & Victims,by Campell Black,Rare Books,£5.99
"Great Artists, Book 1",by Dorothy Aitchison,Rare Books,£6.29
Two for Joy,by E. Morchard Bishop,Rare Books,£6.99
Scent of Mayhem,by Richard Townshend Bickers,Rare Books,£5.99
After Anzac Day,by Ian Cross,Rare Books,£7.79
The Boys Book Of How Things Are Made,by Leslie Hunter,Rare Books,£6.29
Elements Of Riding,by R.S. Summerhays,Rare Books,£6.19
Southward Bound,by Dempster Guy,Rare Books,£6.79
Introducing Dogs,by Erich Tylinek,Rare Books,£6.29
Little Men,by Louisa M. Alcott,Rare Books,£6.19
Books Reviewed,by J.C. Squire,Rare Books,£7.99
The Windham Papers; Volume II,by The Earl of Rosebery (intro.),Rare Books,£9.99
The Martins of Cro' Martin Vol. I,by Charles Lever,Rare Books,£6.89
The Long Pilgrimage,by George Finkel,Rare Books,£7.59
The Free Church Tradition in the Life of England,by Ernest A. Payne,Rare Books,£6.89
This Wonderful World of Golf,by Peter Thomson,Rare Books,£9.09
The English Regalia and Crown Jewels in the Tower of London,by E.F. Twining,Rare Books,£23.59
Cross Purposes,by Emma Marshall,Rare Books,£9.99
Facing Sea,by Nigel Tangye,Rare Books,£7.79
The Future of Housing Benefits,by Peter Kemp (Ed.),Rare Books,£4.19
The Law Courts,by Joan Llewelyn Owens,Rare Books,£6.89
Histoire de Turenne,by L'abbe F. De Lamennais,Rare Books,£9.39
Poetry of the 1930s; An Anthology,by Allan Rodway (ed.),Rare Books,£7.59
Whose Child Is This?,by Bill Wilson,Rare Books,£7.79
Gay Experiment,by Bellamy Brown,Rare Books,£6.99
Great Storms,by Carl Laughton and V. Heddon,Rare Books,£5.99
Poetry in modern ireland,by Austin Clarke,Rare Books,£8.59
A Tour Through Some of the Northern Parts of Europe,by Nl. Wraxall,Rare Books,£75.99
The Odyssey of Homer Vol I and II,by George William Edginton (transl.),Rare Books,£130.99
"A History of Appleby, County Town of Westmorland",by Martin Holdgate,Rare Books,£9.39
